id,header,new_category GT,box_index,topic,insight,quotes,insight_GT,url_link
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,5,Tesla Model Y Sold Out in China,"Tesla's Model Y L is reportedly sold out in China, which is a positive demand signal despite broader sales challenges.","Tesla, Inc.’s (NASDAQ:TSLA) six-seater Model Y L is reportedly sold out in the Chinese market amid the company’s poor sales in multiple regions.",event-insight,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,6,NIO Equity Offering,"NIO plans to raise capital through an equity offering, indicating a need for funding which could dilute existing shareholders.",NIO Inc. (NYSE:NIO) unveiled plans to raise fresh capital through a sizable equity offering.,event-insight,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,7,XPeng Recall,"XPeng is recalling its P7+ electric sedan due to a steering-assist defect, a negative development impacting product quality and potentially brand reputation.",XPeng Inc. (NYSE:XPEV) initiated a large recall of its P7+ electric sedan to address a potential steering-assist defect identified by regulators.,event-insight,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,8,Uber Discrimination Lawsuit,"Uber is being sued by the DOJ for alleged discrimination against disabled passengers, posing a legal and reputational risk.","The U.S. Department of Justice has sued Uber Technologies, Inc. (NYSE:UBER) over alleged discrimination against disabled passengers on its platform.",event-insight,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,0,SoundHound AI Q2 Earnings Beat,"SoundHound AI significantly exceeded revenue expectations and beat non-GAAP EPS loss estimates, driven by strong growth, though gross margins compressed due to acquisitions. This indicates strong top-line momentum but highlights integration challenges.","The company announced revenue of $42.7 million, more than doubling results from the prior year, up 217% year-over-year thanks to rapid expansion and key acquisitions.
This total exceeded Wall Street's consensus estimate of $32.9 million by nearly $9.8 million, or 29.9%.
Non-GAAP earnings per share came in at a loss of $(0.03), comfortably ahead of the $(0.09) per share non-GAAP loss analysts expected.
Despite the record topline growth and narrowed non-GAAP net loss, gross margins compressed to 39.0% from 63.0% last year, reflecting the impact of newly acquired, lower-margin businesses.",event-insight,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,1,SoundHound AI Customer Wins,"The company secured significant contract renewals and new customer acquisitions across key verticals like restaurants, automotive, and healthcare, demonstrating broad market adoption and demand for its AI solutions.","In restaurants, it renewed and expanded contracts with brands like MOD Pizza and Chipotle, while adding new customers such as Red Lobster and IHOP.
Automotive growth was enriched by new original equipment manufacturer (OEM) awards in China, rollout of chat AI in North America, and continued expansion with KIA India.
Its healthcare push added large group clients like Primary Health Solutions and Allina Health.",,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,2,SoundHound AI Product Launches,"SoundHound AI launched its next-generation agentic AI platform, Amelia 7, and emphasized its proprietary foundation model, Polaris, indicating continued innovation and a focus on advanced AI capabilities that are gaining traction with enterprise customers.","Amelia 7"" was launched as a next-generation agentic AI platform—meaning a software agent able to understand, reason, and act in more human-like ways—which now has 15 enterprise customers piloting or migrating to it.
The company emphasized the value of its proprietary foundation model (Polaris) and continued its focus on multi-language capabilities and white-label solutions, which let customers retain full brand and data control.",,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,3,SoundHound AI Financial Health,"SoundHound AI maintains a strong balance sheet with no debt and significant cash reserves, while revenue diversification has improved, reducing customer concentration risk.","From a financial perspective, diversification improved, with no single customer making up more than 10% of revenue.
Cash and equivalents stood at $230 million as of June 30, 2025, and the company reported having no debt.",event-insight,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,4,SoundHound AI Guidance Increase,"The company raised its full-year revenue outlook and reiterated its target for adjusted EBITDA profitability by year-end 2025, signaling confidence in continued growth and improving financial performance.","SoundHound AI raised its full-year 2025 revenue outlook, now expecting $160 million to $178 million, up from a prior full-year 2025 range of $157 million to $177 million.
Management reiterated its target of achieving adjusted EBITDA profitability by year-end 2025.",event-insight,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,0,Figma IPO and stock performance,"Figma's stock experienced a massive surge on its IPO day, but has since pulled back, though it remains significantly up.","Figma generated a lot of excitement when it went public on July 31.
Ahead of the public offering, the stock was priced at $33 per share, but soared out of the gate and never looked back, climbing to $115.50, surging 250% on its first day of trading.
As the initial excitement has worn off, Figma has gradually given back some of its gains, falling 43% from its peak, but is still up 108% (as of this writing).",event-insight,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,1,Adobe acquisition attempt,"Regulators blocked Adobe's $20 billion acquisition of Figma, citing antitrust concerns, which led Figma to pursue an IPO instead.","Investors may recall that Figma was courted by Adobe in late 2022, which sought to acquire the company for $20 billion.
The deal was ultimately quashed by regulators, who said Adobe had a near-monopoly on design software, and that the potential acquisition of Figma would solidify that position.",event-insight,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,2,Figma customer base and usage,"Figma has a strong adoption rate among large enterprises, with a high percentage of Fortune 500 and Forbes 2000 companies using its platform, indicating broad market penetration.","Figma noted that 95% of Fortune 500 companies and 78% of Forbes 2000 companies use Figma.
Its prospectus said that Netflix, Alphabet's Google, and Airbnb all use Figma to design their user interfaces.
The company boasts 13 million monthly active users in all, while roughly two-thirds of those are not designers.",,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,3,Figma financial performance,"Figma reported significant revenue growth in 2024 and the first quarter of 2025, with a notable increase in R&D spending contributing to a net loss in 2024, but a profit in the recent quarter.","For the year ended Dec. 31, 2024, revenue of $749 million grew 48% year over year, resulting in a net loss of $732 million.
It's worth noting that much of that loss was the result of a spike of 356% in research and development spending to expand Figma's product line.
For the quarter ended March 31, revenue grew 46% to $228 million, and the company swung to a profit of $8.6 million, or earnings per share (EPS) of $0.04.",event-insight,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
